"No.","Time","Source","Destination","Protocol","Length","Info"
"1285","47.342485","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1286","47.342535","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1101164 Win=63712 Len=0 TSval=46738766 TSecr=595551037"
"1287","47.342632","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1102236 Win=63712 Len=0 TSval=46738766 TSecr=595551037"
"1288","47.342878","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1105132 Win=63712 Len=0 TSval=46738767 TSecr=595551038"
"1289","47.342950","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1108028 Win=63712 Len=0 TSval=46738767 TSecr=595551038"
"1290","47.343024","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1110924 Win=63712 Len=0 TSval=46738768 TSecr=595551038"
"1291","47.343099","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1113820 Win=63712 Len=0 TSval=46738770 TSecr=595551046"
"1292","47.344344","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1293","47.345579","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1294","47.346824","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1295","47.348063","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1296","47.349293","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1297","47.350529","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1298","47.351766","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1299","47.353000","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1300","47.354227","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1301","47.354590","192.150.187.11","146.164.69.8","HTTP","428","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1302","47.355833","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1303","47.356378","192.150.187.11","146.164.69.8","HTTP","652","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1304","47.357617","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1305","47.358852","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1306","47.360088","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1307","47.360532","192.150.187.11","146.164.69.8","HTTP","524","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1308","47.361771","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1309","47.540541","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1116716 Win=63712 Len=0 TSval=46738805 TSecr=595551081"
"1310","47.540602","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1119612 Win=63712 Len=0 TSval=46738805 TSecr=595551081"
"1311","47.541937","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1312","47.542044","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1122508 Win=63712 Len=0 TSval=46738805 TSecr=595551081"
"1313","47.543352","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1314","47.544591","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1315","47.545823","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1316","47.547059","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1317","47.548301","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1318","47.764674","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1125404 Win=63712 Len=0 TSval=46738807 TSecr=595551082"
"1319","47.764828","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1128300 Win=63712 Len=0 TSval=46738807 TSecr=595551082"
"1320","47.766073","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1321","47.767309","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1322","47.767566","192.150.187.11","146.164.69.8","HTTP","268","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1323","47.768879","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1324","47.768954","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1131196 Win=63712 Len=0 TSval=46738808 TSecr=595551082"
"1325","47.769515","192.150.187.11","146.164.69.8","HTTP","652","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1326","47.770759","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1327","47.771993","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1328","47.890825","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1134092 Win=63712 Len=0 TSval=46738808 TSecr=595551082"
"1329","47.892162","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1330","47.892311","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1134468 Win=63712 Len=0 TSval=46738808 TSecr=595551082"
"1331","47.892408","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1136516 Win=63712 Len=0 TSval=46738808 TSecr=595551082"
"1332","47.892481","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1139412 Win=63712 Len=0 TSval=46738808 TSecr=595551082"
"1333","47.892615","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1141332 Win=63712 Len=0 TSval=46738809 TSecr=595551082"
"1334","47.892688","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1142780 Win=63712 Len=0 TSval=46738813 TSecr=595551082"
"1335","47.893942","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1336","47.895178","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1337","47.896421","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1338","47.897655","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1339","47.898226","192.150.187.11","146.164.69.8","HTTP","684","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1340","47.899461","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1341","47.900698","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1342","47.901937","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1343","47.902788","192.150.187.11","146.164.69.8","HTTP","1028","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1344","47.904258","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1145676 Win=63712 Len=0 TSval=46738825 TSecr=595551102"
"1345","47.904332","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1147124 Win=63712 Len=0 TSval=46738825 TSecr=595551102"
"1346","47.904420","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1150020 Win=63712 Len=0 TSval=46738826 TSecr=595551102"
"1347","47.905666","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1348","47.907024","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1349","47.907260","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1151468 Win=63712 Len=0 TSval=46738830 TSecr=595551102"
"1350","47.907723","192.150.187.11","146.164.69.8","HTTP","524","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1351","47.908958","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1352","47.910198","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1353","47.911431","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1354","47.990276","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1154364 Win=63712 Len=0 TSval=46738851 TSecr=595551124"
"1355","47.991615","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1356","47.992855","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1357","47.994091","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1358","48.036476","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1154580 Win=63712 Len=0 TSval=46738851 TSecr=595551124"
"1359","48.036549","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1156628 Win=63712 Len=0 TSval=46738851 TSecr=595551124"
"1360","48.036638","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1159524 Win=63712 Len=0 TSval=46738851 TSecr=595551125"
"1361","48.037933","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1362","48.038899","192.150.187.11","146.164.69.8","HTTP","1180","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1363","48.040134","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1364","48.041116","192.150.187.11","146.164.69.8","HTTP","1188","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1365","48.487372","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1162420 Win=63712 Len=0 TSval=46738861 TSecr=595551137"
"1366","48.488714","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1367","48.488862","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1165316 Win=63712 Len=0 TSval=46738866 TSecr=595551137"
"1368","48.488959","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1167396 Win=63712 Len=0 TSval=46738866 TSecr=595551137"
"1369","48.489045","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1170292 Win=63712 Len=0 TSval=46738867 TSecr=595551137"
"1370","48.489106","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1172716 Win=63712 Len=0 TSval=46738867 TSecr=595551137"
"1371","48.489178","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1175612 Win=63712 Len=0 TSval=46738867 TSecr=595551138"
"1372","48.490481","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1373","48.491733","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1374","48.493157","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1375","48.494413","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1376","48.494981","192.150.187.11","146.164.69.8","HTTP","652","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1377","48.496222","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1378","48.497518","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1379","48.498752","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1380","48.500012","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1381","48.500095","192.150.187.11","146.164.69.8","HTTP","84","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1382","48.501342","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1383","48.502572","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1384","48.502636","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1176084 Win=63712 Len=0 TSval=46738867 TSecr=595551138"
"1385","48.502709","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1178980 Win=63712 Len=0 TSval=46738868 TSecr=595551138"
"1386","48.504032","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1387","48.504881","192.150.187.11","146.164.69.8","HTTP","1028","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1388","48.599929","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1187348 Win=63712 Len=0 TSval=46738874 TSecr=595551152"
"1389","48.601289","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1390","48.602545","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1391","48.602638","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1189932 Win=63712 Len=0 TSval=46738875 TSecr=595551152"
"1392","48.603086","192.150.187.11","146.164.69.8","HTTP","524","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1393","48.604327","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1394","48.605567","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1395","48.606803","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1396","48.608037","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1397","48.609272","192.150.187.11","146.164.69.8","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1398","48.609808","192.150.187.11","146.164.69.8","HTTP","644","Continuation or non-HTTP traffic[Packet size limited during capture]"
"1399","48.697252","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1192828 Win=63712 Len=0 TSval=46738920 TSecr=595551197"
"1400","48.697326","146.164.69.8","192.150.187.11","TCP","52","33397 > http [ACK] Seq=748 Ack=1195724 Win=63712 Len=0 TSval=46738920 TSecr=595551197"
